"","ID","i011","i015","i017","i018","i019","i020","i021","i022","i023","i024","i025","i026"
"6294","325306316002",1,0,0,0,0,0,0,6,0,0,5,3
"6295","325306324002",1,0,0,0,0,0,0,6,0,0,1,3
"6296","325306304001",1,0,0,0,0,0,0,6,0,0,5,2
"6297","325306315002",1,0,1,2,0,0,0,6,0,0,3,3
"6298","325306311002",1,1,1,2,0,0,0,6,0,0,1,3
"6299","325306305001",1,0,1,0,1,0,0,1,0,0,2,3
"6300","325306318001",2,0,1,0,0,0,0,6,0,0,3,3
"6301","325306335002",2,0,1,2,0,0,0,4,0,0,4,3
"6302","325306327001",1,1,0,0,0,0,0,6,0,0,3,5
"6303","325306320001",1,0,0,2,1,0,0,7,0,0,3,3
"6304","325306325001",1,0,1,0,0,0,0,6,0,0,5,3
"6305","325306323002",1,0,0,0,1,0,0,2,0,0,4,3
"6306","325306309002",1,0,0,2,0,0,0,5,0,1,4,3
"6307","325306332002",1,0,1,0,0,0,0,6,0,0,3,3
"6308","325306333002",0,0,1,0,0,0,0,5,0,0,1,3
"6309","325306312002",1,0,1,2,0,0,0,6,0,0,4,3
"6310","325306313001",0,1,0,0,0,0,0,6,0,0,4,3
"6311","325306319002",1,0,1,0,0,0,0,2,1,0,4,3
"6312","325306105002",1,1,0,0,0,0,0,6,0,0,4,3
"6313","325306106002",2,0,0,2,1,0,0,6,0,1,1,3
"6314","325306113001",0,1,0,2,0,0,0,5,0,1,3,3
"6315","325306121001",2,1,0,0,1,0,0,2,0,0,3,2
"6316","325306109002",2,0,0,0,0,0,0,6,0,1,3,3
"6317","325306117001",1,0,0,2,1,0,0,6,0,0,4,3
"6318","325306128001",1,0,0,0,0,0,0,6,0,0,5,2
"6319","325306125002",1,1,0,0,0,0,0,5,0,0,4,3
"6320","325306120001",2,0,0,0,0,0,0,6,1,0,4,2
"6321","325306115001",1,0,0,0,1,0,0,2,1,0,3,3
"6322","325306126001",1,0,0,2,0,0,0,2,0,1,2,3
"6323","325306107002",0,1,0,2,0,0,0,5,0,0,3,2
"6324","325306101002",0,0,1,2,0,0,0,4,0,0,3,3
"6325","325306110001",0,0,0,2,0,0,0,6,0,0,3,3
"6326","325306123002",0,0,0,2,0,0,0,5,0,0,3,3
"6327","325306103001",1,1,1,0,0,0,0,4,0,0,3,3
"6328","325306124002",1,1,1,2,0,0,0,4,0,0,4,2
"6329","325306104001",1,0,0,0,0,0,0,7,0,0,5,2
"6330","325306116002",1,1,1,2,1,0,0,6,0,0,1,3
"6331","325306108001",1,0,0,0,0,0,0,4,0,0,4,3
"6332","325306130002",2,0,1,2,0,0,0,4,0,0,3,3
"6333","325306129002",2,1,0,2,0,0,0,4,0,0,3,3
"6334","325306122001",5,1,1,2,1,0,0,2,0,1,1,3
"6335","325306112001",1,1,0,0,0,0,0,6,0,0,5,3
"6336","325306131002",1,0,0,0,0,0,0,5,0,0,4,3
"6337","325306118001",2,0,0,2,1,0,0,5,0,0,4,2
"6338","325306111002",1,0,0,0,0,0,0,6,1,0,4,3
"6339","325306119002",5,1,1,2,1,0,0,2,0,0,1,3
"6340","325306114001",1,0,0,2,0,0,0,6,0,0,4,3
"6341","325306102001",2,0,0,0,0,0,0,6,0,0,4,2
"6342","320146317001",2,0,1,2,0,0,0,1,0,0,3,3
"6343","320146314001",1,0,1,0,0,0,0,1,0,0,2,4
"6344","320146306001",0,0,0,2,1,0,0,1,0,1,3,3
"6345","320146321002",2,1,1,0,0,0,0,1,0,1,4,3
"6346","320146320001",1,0,1,0,0,0,0,1,1,0,4,3
"6347","320146302002",1,0,1,0,0,0,0,1,0,0,4,3
"6348","320146333002",1,0,1,0,1,0,0,5,0,0,3,3
"6349","320146325001",1,0,1,0,0,0,0,1,0,0,3,3
"6350","320146328001",1,0,1,0,0,0,0,1,0,1,4,3
"6351","320146307001",1,0,1,2,0,0,0,6,0,0,2,3
"6352","320146331001",1,0,1,2,0,0,0,5,0,1,2,3
"6353","320146323001",2,0,1,2,0,0,0,7,0,0,5,3
"6354","320146304002",0,0,1,0,0,0,0,1,0,0,3,3
"6355","320146319001",0,0,1,2,0,0,0,1,1,1,3,3
"6356","320146303002",1,0,1,2,0,0,0,1,0,1,2,3
"6357","320146310001",1,0,1,2,0,0,0,1,0,0,4,3
"6358","320146332001",1,0,1,2,1,0,0,1,0,1,3,3
"6359","320146324001",1,0,1,0,0,0,0,6,0,0,4,3
"6360","320146316001",1,0,1,0,0,0,0,1,0,0,2,3
"6361","320146311002",1,0,1,2,0,0,0,1,0,1,3,3
"6362","320146308002",1,0,1,2,0,0,0,1,1,0,2,3
"6363","320146322001",1,0,1,0,0,0,0,5,0,0,4,2
"6364","320146318002",0,0,1,2,0,0,0,6,0,1,5,2
"6365","320146315001",1,0,1,0,0,0,0,1,0,0,4,3
"6366","320146305002",0,0,1,2,0,0,0,5,1,0,3,3
"6367","320146327001",2,0,1,0,0,0,0,1,0,0,4,3
"6368","320146301002",2,0,1,0,0,0,0,5,1,0,3,3
"6369","320146309001",1,0,1,0,0,0,0,5,0,0,2,3
"6370","320146312002",1,0,1,0,0,0,0,5,0,0,5,4
"6371","320146233002",1,0,1,2,0,0,0,5,0,1,3,3
"6372","320146220002",1,0,1,0,0,0,0,1,0,0,3,3
"6373","320146214001",1,0,1,0,0,0,0,5,0,0,3,3
"6374","320146228002",1,1,1,2,0,0,0,1,0,0,3,3
"6375","320146209002",1,0,1,2,0,0,0,1,0,0,6,6
"6376","320146206002",2,0,1,0,0,0,0,1,0,0,2,3
"6377","320146212001",1,0,1,0,0,0,0,2,1,0,2,2
"6378","320146226002",1,0,1,0,0,0,0,1,0,0,4,2
"6379","320146224002",1,1,0,0,0,0,0,1,0,0,3,3
"6380","320146236001",1,1,1,2,0,0,0,2,0,0,4,3
"6381","320146229002",1,1,1,2,0,0,0,1,0,1,3,3
"6382","320146218001",1,0,1,2,0,0,0,1,0,0,5,2
"6383","320146230002",2,1,1,2,0,0,0,5,0,1,2,3
"6384","320146237002",1,0,1,0,0,0,0,1,0,1,4,3
"6385","320146217001",2,0,1,2,0,0,0,1,0,0,3,3
"6386","320146208001",1,0,1,0,0,0,0,4,0,0,5,3
"6387","320146221001",1,1,1,2,0,0,0,1,1,1,3,3
"6388","320146222002",1,0,1,2,0,0,0,6,0,0,4,3
"6389","320146202001",1,0,1,0,0,0,0,5,0,0,4,2
"6390","320146211001",1,0,1,0,0,0,0,5,0,0,3,3
"6391","320146216001",1,0,1,2,0,0,0,5,0,1,2,3
"6392","320146232002",2,1,1,2,0,0,0,1,1,1,2,3
"6393","320146203002",1,0,1,0,0,0,0,5,0,0,5,2
"6394","320146234001",2,0,1,2,0,0,0,1,0,1,3,3
"6395","320146219002",2,1,1,0,0,0,0,6,0,0,4,3
"6396","320146227001",1,0,1,0,0,0,0,6,0,0,3,2
"6397","320146235002",1,0,1,0,0,0,0,5,0,0,4,3
"6398","320146207001",1,0,1,0,0,0,0,6,0,0,6,6
"6399","320146213001",1,0,1,2,0,0,0,1,0,1,4,3
"6400","320146201001",1,0,1,0,0,0,0,5,0,0,3,3
"6401","320146210001",1,0,1,0,0,0,0,1,1,0,1,2
"6402","320146204002",1,0,1,0,0,0,0,1,0,0,3,3
"6403","320146215002",2,0,1,2,0,0,0,1,1,0,3,3
"6404","320146225002",2,0,1,2,0,0,0,1,0,1,4,3
"6405","320146223001",1,1,1,2,0,0,0,1,0,0,3,4
"6406","320146130002",1,1,1,2,1,0,0,2,0,0,2,3
"6407","320146117001",1,0,1,0,0,0,0,1,0,0,2,3
"6408","320146118001",1,1,1,0,0,0,0,5,0,0,6,6
"6409","320146129002",1,0,1,0,0,0,0,5,0,1,3,2
"6410","320146103001",2,1,1,2,0,0,0,5,1,0,4,6
"6411","320146112001",0,1,1,0,0,1,3,7,0,0,4,3
"6412","320146106001",2,0,1,0,0,0,0,1,0,0,4,3
"6413","320146109002",1,0,1,2,1,0,0,1,0,0,4,2
"6414","320146116001",1,0,1,0,0,0,0,1,0,0,4,3
"6415","320146119001",1,0,1,0,0,0,0,1,0,0,4,3
"6416","320146113001",1,0,1,0,0,0,0,5,0,0,4,2
"6417","320146104002",1,0,1,0,0,0,0,5,0,0,3,3
"6418","320146131001",1,0,0,0,0,0,0,6,0,0,5,2
"6419","320146126001",2,0,0,0,0,0,0,1,0,0,4,3
"6420","320146105002",1,1,1,2,0,0,0,5,0,0,4,3
"6421","320146121001",0,1,1,0,0,0,0,6,0,0,3,3
"6422","320146108001",0,0,1,2,0,0,0,1,0,0,6,6
"6423","320146132001",1,0,1,2,0,0,0,1,0,0,3,3
"6424","320146107001",1,0,1,0,0,0,0,6,0,0,2,3
"6425","320146110001",1,0,1,0,0,0,0,1,0,0,5,3
"6426","320146125001",1,0,1,0,0,0,0,6,0,0,6,6
"6427","320146102001",1,0,1,2,0,0,0,4,0,0,3,3
"6428","320146115001",1,0,1,2,0,0,0,5,0,0,3,3
"6429","320146124001",1,0,1,0,0,0,0,1,0,0,6,6
"6430","320146128002",1,0,1,2,1,0,0,1,0,0,2,3
"6431","320146101001",1,1,1,0,0,0,0,5,0,0,3,3
"6432","320146114001",1,0,1,2,0,0,0,1,0,0,3,3
"6433","320146111002",1,0,1,2,0,0,0,6,0,0,5,1
"6434","320146120001",1,1,1,0,0,0,0,7,0,0,6,6
"6435","320146122001",1,0,1,2,0,0,0,1,0,0,4,3
"6436","320146123002",1,1,1,0,0,0,0,1,1,0,4,2
"6437","320146127001",1,0,1,2,0,0,0,5,0,0,3,2
"6438","325554335002",0,1,1,2,0,0,0,1,0,0,2,3
"6439","325554340001",1,0,1,2,0,0,0,5,0,1,3,3
"6440","325554339002",1,1,1,2,0,0,0,4,1,1,2,3
"6441","325554318001",1,1,1,2,1,1,0,2,0,1,3,3
"6442","325554310002",0,1,1,2,0,0,0,1,0,1,3,3
"6443","325554341001",0,0,1,2,0,0,0,5,0,1,2,3
"6444","325554317002",2,0,0,2,0,0,0,1,1,1,3,3
"6445","325554320001",2,0,1,2,0,0,0,1,0,0,2,3
"6446","325554342001",0,0,1,0,0,0,0,1,0,0,3,3
"6447","325554319002",2,1,1,2,0,0,0,4,0,0,3,3
"6448","325554311002",0,1,1,2,0,0,0,5,0,0,2,3
"6449","325554333001",0,0,1,0,0,0,0,5,0,0,6,6
"6450","325554334001",2,0,1,2,0,0,0,5,0,1,2,3
"6451","325554328001",1,0,1,2,0,0,0,5,1,1,1,3
"6452","325554303001",2,0,1,2,0,0,0,5,0,1,2,3
"6453","325554329001",1,1,1,0,0,0,0,1,1,1,4,3
"6454","325554324001",1,1,1,2,0,0,0,5,0,1,3,3
"6455","325554313001",0,1,1,2,0,0,0,5,0,1,1,3
"6456","325554327002",1,0,1,2,0,0,0,1,0,1,3,3
"6457","325554315001",2,1,1,2,0,0,0,5,1,1,4,3
"6458","325554322001",0,1,1,2,0,0,0,5,0,1,3,3
"6459","325554312002",2,0,1,2,0,0,0,1,1,0,3,3
"6460","325554321002",2,1,1,0,0,0,0,1,0,1,3,3
"6461","325554332001",2,0,1,0,0,0,0,1,1,1,4,3
"6462","325554316002",2,0,1,0,0,0,0,1,0,0,4,3
"6463","325554309001",1,0,1,0,0,0,0,1,0,1,6,6
"6464","325554307001",1,1,1,2,0,0,0,5,1,1,4,3
"6465","325554330002",2,0,1,0,0,0,0,1,0,1,3,3
"6466","325554326002",1,0,1,0,0,0,0,1,0,0,4,3
"6467","325554308001",1,0,0,0,0,0,0,1,0,1,3,3
"6468","325554325001",1,1,1,2,0,0,0,1,0,0,6,6
"6469","325554304001",2,1,1,2,0,0,0,1,1,1,2,3
"6470","325554305001",1,1,1,2,0,0,0,5,1,1,1,3
"6471","325554338002",2,0,1,2,0,0,0,1,1,1,1,3
"6472","325554306002",1,0,1,2,0,0,0,1,0,0,3,3
"6473","325554323001",2,0,1,2,0,0,0,1,0,1,4,2
"6474","325554331001",1,0,1,0,0,0,0,5,0,0,4,3
"6475","325554107001",1,0,1,2,0,0,0,5,1,1,1,3
"6476","325554122001",1,0,1,2,0,0,0,6,0,0,3,3
"6477","325554115001",2,0,1,2,0,0,0,4,0,1,3,3
"6478","325554109001",0,0,1,2,0,0,0,5,0,0,2,3
"6479","325554113002",2,0,1,2,0,0,0,5,0,0,1,3
"6480","325554128002",0,0,1,0,0,0,0,5,0,0,4,3
"6481","325554121002",1,1,1,2,0,0,0,1,1,1,4,3
"6482","325554104002",2,0,1,2,0,0,0,4,1,1,2,3
"6483","325554117002",0,0,1,2,0,0,0,5,1,1,1,3
"6484","325554108001",1,1,1,0,0,0,0,1,0,0,4,2
"6485","325554103001",1,0,1,2,0,0,0,1,0,0,4,3
"6486","325554124001",2,1,1,2,0,0,0,5,1,1,3,3
"6487","325554129001",2,0,0,2,0,0,0,5,0,0,1,3
"6488","325554105001",0,0,1,2,0,0,0,5,1,0,4,3
"6489","325554101001",1,0,1,2,0,0,0,5,0,0,3,3
"6490","325554133001",2,0,1,2,0,0,0,5,0,1,2,3
"6491","325554132002",1,0,1,2,0,0,0,5,1,1,3,3
"6492","325554114001",2,0,1,0,0,0,0,5,1,1,5,3
"6493","325554131002",2,0,1,0,0,0,0,5,0,0,5,3
"6494","325554131101",2,0,1,0,0,0,0,5,0,0,4,3
"6495","325554134002",0,0,1,2,0,0,0,5,0,0,3,3
"6496","325554111002",0,0,1,2,0,0,0,3,0,0,4,3
"6497","325554110001",0,0,1,0,0,0,0,1,0,0,4,3
"6498","325554125001",1,0,1,2,0,0,0,5,0,0,4,3
"6499","325554118002",1,1,1,2,0,0,0,5,0,0,1,3
"6500","325554130002",0,1,1,2,0,0,0,5,0,0,2,3
"6501","325554123001",2,1,1,2,0,0,0,3,0,1,3,3
"6502","325554116002",0,0,1,2,0,0,0,4,0,0,2,3
"6503","325554126001",1,0,1,2,0,0,0,6,1,1,1,3
"6504","325554120002",2,1,1,2,0,0,0,4,1,0,1,3
"6505","325554127001",2,1,1,2,0,0,0,5,1,1,2,2
"6506","325554112002",1,0,1,0,0,0,0,1,0,0,3,3
"6507","325554106002",0,1,1,2,0,0,0,5,1,1,2,3
"6508","325554119001",0,1,1,2,0,0,0,5,1,1,1,3
"6509","325554102002",0,1,1,0,0,0,0,6,0,0,4,3
"6510","325554223001",0,0,1,2,0,0,0,5,0,0,6,6
"6511","325554212001",1,0,1,0,0,0,0,1,0,0,3,3
"6512","325554215002",1,0,1,2,0,0,0,1,1,1,3,3
"6513","325554227001",1,0,1,2,0,0,0,1,0,0,6,6
"6514","325554220001",0,1,1,0,0,0,0,1,0,1,3,3
"6515","325554230002",2,0,1,2,0,0,0,5,1,1,1,3
"6516","325554228001",1,0,1,2,0,0,0,3,1,1,4,3
"6517","325554233002",0,0,1,2,0,0,0,1,1,1,3,3
"6518","325554206001",0,0,1,2,0,0,0,1,0,1,2,3
"6519","325554229001",1,0,1,2,0,0,0,5,0,1,2,3
"6520","325554218001",1,0,0,0,0,0,0,1,1,0,2,3
"6521","325554231002",1,0,1,2,0,0,0,5,0,0,3,3
"6522","325554202001",0,0,1,2,0,0,0,1,0,0,2,3
"6523","325554211001",0,0,1,2,0,0,0,5,1,1,1,3
"6524","325554203001",1,0,1,2,0,0,0,1,1,1,3,3
"6525","325554232001",0,1,1,2,0,0,0,5,1,1,3,3
"6526","325554207001",2,0,1,2,0,0,0,1,0,0,5,3
"6527","325554210002",2,1,1,2,0,0,0,3,0,0,5,2
"6528","325554209001",2,0,1,0,0,0,0,1,1,1,4,3
"6529","325554205002",0,1,1,2,0,0,0,5,1,1,4,3
"6530","325554217002",1,0,1,0,0,0,0,6,0,0,5,3
"6531","325554204001",1,0,1,0,0,0,0,3,0,0,2,3
"6532","325554213001",2,0,1,0,0,0,0,1,0,1,4,3
"6533","325554201001",0,0,1,0,0,0,0,1,1,1,2,3
"6534","325554226002",2,0,1,2,0,0,0,5,0,0,1,3
"6535","325554224001",1,0,1,2,0,0,0,1,1,1,4,3
"6536","325554216001",2,0,1,2,0,0,0,5,1,0,2,3
"6537","325554222002",0,1,1,2,0,0,0,3,1,1,3,3
"6538","325554225002",0,1,1,0,1,0,0,1,1,0,3,3
"6539","325554208001",0,1,1,2,0,0,0,3,0,1,4,3
"6540","325554221001",1,0,1,2,0,0,0,5,0,1,5,3
"6541","325554219001",1,0,1,2,0,0,0,5,1,1,2,3
"6542","324681111001",1,0,1,2,0,0,0,5,0,0,3,3
"6543","324681108002",1,0,1,0,0,0,0,5,0,0,5,3
"6544","324681102002",1,0,1,2,0,0,0,4,0,0,2,3
"6545","324681120002",1,0,1,2,0,0,0,5,0,1,3,3
"6546","324681131001",1,0,1,2,1,0,0,5,0,0,2,3
"6547","324681132002",1,0,1,0,1,0,0,5,0,0,2,3
"6548","324681117002",1,0,1,2,0,0,0,6,0,0,4,3
"6549","324681134002",1,0,1,2,1,0,0,1,0,1,2,3
"6550","324681110001",1,0,1,0,0,0,0,5,0,0,4,3
"6551","324681122002",2,0,1,2,1,0,0,2,0,1,2,3
"6552","324681107001",1,0,1,0,1,0,0,5,0,0,3,3
"6553","324681130001",1,0,1,0,0,0,0,5,0,0,2,3
"6554","324681129001",1,0,1,0,0,0,0,5,0,0,3,3
"6555","324681128001",1,0,1,0,0,0,0,5,0,0,2,3
"6556","324681112001",1,0,1,0,0,0,0,1,0,0,3,3
"6557","324681123002",1,0,1,0,0,0,0,2,0,0,2,3
"6558","324681121001",1,1,1,2,0,0,0,4,1,0,4,4
"6559","324681119001",1,0,1,0,0,0,0,5,0,0,4,3
"6560","324681109001",0,0,1,2,1,0,0,4,0,1,3,3
"6561","324681126002",1,0,1,0,0,0,0,6,0,0,4,3
"6562","324681133001",1,0,1,2,1,0,0,2,0,0,3,3
"6563","324681127001",1,0,1,0,0,0,0,5,0,0,4,3
"6564","324681114001",1,0,1,0,0,0,0,4,0,1,3,4
"6565","324681103002",1,0,1,2,0,0,0,2,0,0,4,3
"6566","324681115002",0,0,1,2,0,0,0,5,0,0,4,3
"6567","324681118001",1,0,1,0,0,0,0,6,0,0,4,3
"6568","324681104002",1,1,1,0,0,0,0,1,0,0,4,3
"6569","324681101001",1,0,1,2,0,0,0,6,0,1,3,3
"6570","324681125002",1,0,1,0,1,0,0,5,0,0,5,3
"6571","324681116002",1,0,1,0,0,0,0,5,0,0,4,2
"6572","324681105002",0,0,1,2,0,0,0,4,0,1,4,3
"6573","324681217002",1,0,1,2,0,0,0,4,1,1,4,3
"6574","324681230002",1,1,1,2,0,0,0,4,0,1,3,4
"6575","324681208001",1,0,1,0,0,0,0,5,0,0,5,2
"6576","324681211001",1,1,1,2,0,0,0,1,0,0,2,4
"6577","324681210001",1,0,1,2,0,0,0,1,0,0,2,3
"6578","324681202001",1,0,1,0,0,0,0,1,0,0,4,3
"6579","324681219001",1,0,1,0,0,0,0,1,0,0,3,3
"6580","324681205001",1,1,1,2,0,0,0,2,0,1,4,3
"6581","324681204002",1,1,1,2,1,0,0,2,0,0,2,3
"6582","324681220002",1,0,1,2,1,0,0,2,0,1,4,3
"6583","324681212001",0,0,1,0,0,0,0,4,0,0,4,3
"6584","324681227002",1,0,1,0,0,0,0,6,0,0,5,3
"6585","324681222001",1,0,1,2,0,0,0,5,0,0,3,3
"6586","324681207002",2,1,1,2,0,0,0,4,0,1,3,3
"6587","324681218002",1,0,1,0,0,0,0,5,0,0,5,3
"6588","324681201002",1,1,1,2,0,0,0,4,0,1,1,3
"6589","324681229002",1,1,1,2,0,0,0,4,0,1,2,2
"6590","324681214002",1,1,1,2,0,0,0,5,0,1,3,3
"6591","324681216002",0,0,1,0,0,0,0,1,0,0,3,3
"6592","324681206002",0,0,1,0,0,0,0,2,0,0,4,3
"6593","324681215001",1,1,1,0,0,0,0,1,0,0,5,3
"6594","324681213001",1,0,1,2,0,0,0,1,0,0,4,3
"6595","324681225001",1,0,1,0,0,1,5,1,0,0,4,2
"6596","324681209001",1,0,1,2,0,0,0,5,0,0,5,3
"6597","324681223002",1,1,1,2,1,0,0,2,0,1,4,3
"6598","324681304001",5,1,1,2,1,0,0,2,0,0,2,3
"6599","324681306001",1,1,1,2,1,0,0,2,0,1,2,3
"6600","324681324002",1,1,1,2,1,1,3,2,0,0,2,6
"6601","324681326001",2,1,1,2,1,0,0,2,0,0,5,3
"6602","324681312001",2,1,1,2,1,0,0,2,0,0,2,3
"6603","324681322001",1,1,1,0,1,1,3,2,0,0,2,3
"6604","324681303001",1,1,1,2,1,0,0,2,0,1,1,3
"6605","324681321002",1,0,1,2,1,0,0,2,1,0,4,3
"6606","324681316002",1,0,1,2,0,0,0,1,0,0,4,3
"6607","324681328001",1,0,1,0,1,0,0,7,0,0,6,6
"6608","324681305001",2,1,1,2,1,0,0,2,0,1,4,3
"6609","324681317002",1,0,1,0,1,0,0,2,0,1,4,3
"6610","324681323001",1,1,1,2,1,0,0,2,0,0,4,3
"6611","324681301002",1,1,1,2,1,0,0,2,1,0,3,3
"6612","324681311001",1,0,1,2,1,0,0,2,0,0,3,3
"6613","324681314001",1,0,1,0,1,1,3,2,0,1,3,3
"6614","324681307001",0,0,1,0,1,0,0,2,0,0,3,3
"6615","324681319001",1,1,1,2,1,1,3,2,0,1,1,3
"6616","324681318001",1,0,1,2,1,1,3,2,0,1,3,3
"6617","324681308002",1,0,1,2,1,0,0,2,0,0,6,6
"6618","324681327001",1,1,1,0,1,0,0,2,0,0,5,2
"6619","324681309001",1,1,1,2,1,0,0,2,0,0,2,3
"6620","324681329002",2,1,1,2,1,1,3,2,0,0,4,2
"6621","324681330001",1,1,0,2,1,1,3,2,1,1,3,3
"6622","324681325001",1,1,1,2,1,0,0,2,0,1,2,3
"6623","324681310002",2,1,0,2,1,0,0,2,0,0,3,3
"6624","324681331001",1,1,1,2,1,0,0,2,0,1,3,3
"6625","324681320002",0,0,1,2,1,0,0,2,0,0,1,4
"6626","324681315001",1,1,1,2,1,0,0,2,0,0,2,3
"6627","326359306002",1,0,0,0,0,0,0,6,0,0,2,2
"6628","326359315002",1,0,0,0,0,0,0,2,0,0,2,3
"6629","326359316002",2,0,0,0,0,0,0,1,0,0,2,2
"6630","326359327001",1,1,1,2,1,0,0,2,0,0,2,2
"6631","326359318002",1,1,0,0,1,0,0,2,0,0,2,3
"6632","326359309001",1,0,0,0,0,0,0,6,0,0,3,3
"6633","326359325002",1,0,0,2,0,0,0,2,0,0,3,3
"6634","326359304002",1,0,1,0,0,0,0,7,0,0,3,3
"6635","326359310001",2,0,0,0,0,0,0,1,0,0,4,3
"6636","326359302001",1,0,0,0,1,0,0,2,0,0,5,1
"6637","326359303001",1,1,0,0,0,0,0,2,0,0,3,3
"6638","326359323001",1,1,1,2,1,0,0,2,0,0,4,2
"6639","326359314002",0,1,0,2,1,0,0,2,0,0,1,2
"6640","326359305002",1,1,1,2,1,0,0,5,0,0,4,3
"6641","326359317001",1,1,1,2,1,0,0,2,0,0,1,3
"6642","326359321001",1,0,0,0,1,1,5,1,0,0,2,2
"6643","326359322001",1,0,0,0,0,1,5,2,0,0,2,3
"6644","326359333002",0,1,0,2,1,0,0,2,0,0,3,3
"6645","326359329001",1,1,0,0,0,0,0,2,0,0,1,3
"6646","326359332001",1,1,0,2,1,0,0,2,0,0,4,3
"6647","326359312002",1,0,0,0,0,0,0,1,1,0,4,3
"6648","326359307001",1,1,0,2,1,0,0,2,0,0,3,3
"6649","326359301002",1,1,0,0,1,0,0,2,0,0,4,3
"6650","326359320002",1,1,0,0,0,0,0,1,0,0,4,2
"6651","326359330002",1,1,1,2,1,0,0,2,0,0,1,3
"6652","326359131002",0,1,0,2,0,0,0,6,0,0,1,3
"6653","326359117002",0,0,0,0,0,0,0,6,0,0,4,3
"6654","326359119002",1,0,0,0,0,0,0,6,0,0,2,3
"6655","326359105002",1,0,0,0,0,0,0,1,0,0,4,2
"6656","326359114002",1,0,0,0,0,0,0,6,0,0,4,3
"6657","326359122001",1,0,0,0,0,0,0,5,0,0,3,1
"6658","326359124001",1,0,0,0,0,0,0,2,0,0,1,3
"6659","326359106001",1,1,0,2,0,0,0,6,0,0,2,3
"6660","326359102001",1,0,0,0,0,0,0,6,0,0,4,2
"6661","326359118001",2,0,0,0,0,0,0,5,1,0,2,3
"6662","326359116002",1,0,0,0,0,0,0,6,0,0,2,3
"6663","326359115001",1,0,0,0,0,0,0,6,0,0,2,3
"6664","326359128001",1,1,0,2,1,0,0,6,0,0,1,3
"6665","326359123001",2,0,0,0,0,0,0,6,0,0,2,3
"6666","326359127001",1,0,0,0,1,0,0,2,0,0,1,3
"6667","326359109001",1,1,0,2,0,0,0,5,0,0,4,3
"6668","326359126002",1,1,0,2,0,0,0,5,0,0,1,3
"6669","326359129002",2,0,0,0,1,0,0,6,0,0,3,3
"6670","326359132001",0,0,0,0,0,0,0,5,0,0,5,3
"6671","326359107001",1,0,0,0,0,0,0,5,0,0,5,3
"6672","326359104001",1,0,0,0,0,0,0,6,0,0,4,2
"6673","326359108001",1,0,0,0,1,0,0,2,0,0,2,3
"6674","326359136002",1,0,0,0,1,0,0,5,0,0,4,3
"6675","326359103001",0,1,0,2,0,0,0,2,1,0,3,4
"6676","326359135002",2,0,0,0,0,0,0,6,0,0,2,3
"6677","326359130001",1,0,1,0,0,0,0,6,0,0,2,3
"6678","326359112002",1,0,0,0,0,0,0,5,0,0,3,3
"6679","326359101001",2,0,0,0,0,0,0,7,1,0,4,2
"6680","326359211001",1,1,1,2,0,0,0,2,0,1,4,3
"6681","326359222001",5,1,1,2,1,0,0,2,0,1,4,3
"6682","326359217001",1,1,1,2,1,0,0,5,1,1,4,3
"6683","326359213002",0,1,1,2,0,0,0,2,1,0,2,2
"6684","326359230001",0,0,1,0,0,0,0,1,1,0,2,3
"6685","326359232001",2,1,1,2,0,0,0,1,0,1,2,3
"6686","326359214001",1,1,1,2,0,0,0,4,0,1,2,2
"6687","326359209001",1,1,1,0,0,0,0,5,0,0,2,3
"6688","326359201001",2,1,1,2,0,0,0,2,0,0,3,3
"6689","326359225002",1,1,1,2,0,0,0,2,1,1,1,3
"6690","326359216002",1,1,1,2,1,0,0,5,0,1,1,3
"6691","326359224002",1,1,1,2,1,0,0,2,0,0,3,3
"6692","326359237002",1,1,1,0,0,0,0,4,1,1,2,3
"6693","326359206002",1,1,1,2,0,0,0,2,0,1,3,3
"6694","326359236002",1,1,1,0,0,0,0,5,0,0,1,3
"6695","326359231001",4,1,1,2,1,0,0,2,0,1,3,3
"6696","326359212002",0,0,1,0,0,0,0,7,1,1,1,3
"6697","326359221002",1,1,0,2,0,0,0,1,1,1,3,3
"6698","326359229001",1,1,1,0,0,0,0,2,0,0,1,3
"6699","326359219002",1,1,1,2,0,0,0,7,0,1,1,3
"6700","326359215001",2,1,1,2,0,0,0,2,1,1,1,3
"6701","326359205002",0,1,1,2,0,0,0,4,0,0,3,3
"6702","326346205001",0,0,0,0,0,0,0,5,0,0,2,4
"6703","326346225001",0,1,1,2,1,0,0,5,0,0,4,3
"6704","326346201002",1,0,0,0,0,0,0,4,0,1,1,3
"6705","326346224001",0,0,0,0,0,0,0,5,0,1,3,3
"6706","326346228002",1,0,0,2,0,0,0,2,0,0,4,3
"6707","326346226001",2,1,0,2,0,0,0,2,1,1,1,3
"6708","326346204001",1,0,0,2,0,0,0,4,0,0,4,3
"6709","326346222002",1,0,0,0,0,0,0,6,0,0,2,3
"6710","326346220001",1,0,0,0,0,0,0,1,0,0,4,3
"6711","326346214001",0,1,0,2,0,0,0,6,0,0,3,3
"6712","326346227001",1,0,1,0,0,0,0,5,0,0,3,3
"6713","326346218002",0,0,0,0,0,0,0,6,0,0,3,3
"6714","326346230001",1,0,0,0,0,0,0,5,0,0,3,3
"6715","326346207001",1,0,0,0,0,0,0,6,0,0,4,3
