ID,householdID,gc004_1_,gc004_2_,gc005_1_,gc005_2_,gd001,gd002_3,ge006,ge007,ge008,ge010_6,ge010_7,ha000_w2_0,ga007s1,ga007s3,ga007s5,ga007s6
296081310002,2960813100,NA,NA,NA,NA,0,NA,7,0,0,6000,0,1,0,0,0,0
296081308001,2960813080,NA,NA,NA,NA,1200,NA,2.5,0,0,NA,0,1,0,0,0,0
296081322001,2960813220,NA,NA,NA,NA,0,NA,30,0,0,NA,0,1,0,0,0,0
296081317002,2960813170,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,0,0,0,0
296081354002,2960813540,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,0,0,0
296081314001,2960813140,NA,NA,NA,NA,0,NA,25,0,0,4000,0,1,0,0,0,0
296081320002,2960813200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296081309001,2960813090,NA,NA,NA,NA,0,NA,200,0,0,100,0,1,0,0,0,0
296081333001,2960813330,NA,NA,NA,NA,1200,NA,50,0,0,5000,0,1,0,0,0,0
296081315001,2960813150,NA,NA,NA,NA,0,NA,50,0,0,0,0,1,0,0,0,0
296081319001,2960813190,NA,NA,NA,NA,1200,NA,50,0,0,500,0,1,0,0,0,0
296081318002,2960813180,NA,NA,NA,NA,0,NA,NA,0,0,300,0,1,0,0,0,0
296081353001,2960813530,NA,NA,NA,NA,0,NA,50,0,0,1000,0,1,0,0,0,0
296081332001,2960813320,NA,NA,NA,NA,0,NA,0,0,65,500,0,1,0,0,0,0
296081326001,2960813260,NA,NA,NA,NA,0,NA,50,0,10,100,0,1,0,0,0,0
296081306002,2960813060,NA,NA,NA,NA,0,NA,50,0,30,100,0,1,0,0,0,0
296081303002,2960813030,NA,NA,NA,NA,1400,NA,NA,0,0,NA,0,1,0,0,0,0
296081337002,2960813370,NA,NA,NA,NA,0,NA,10,0,10,100,0,1,0,0,0,0
296081336002,2960813360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296081321002,2960813210,NA,NA,NA,NA,0,NA,80,0,90,1000,0,1,0,0,0,0
296081328002,2960813280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296081346002,2960813460,NA,NA,NA,NA,0,NA,NA,0,NA,15000,0,1,0,0,0,0
296081341001,2960813410,NA,NA,NA,NA,0,NA,NA,0,0,5000,0,1,0,0,0,0
296081357001,2960813570,NA,NA,NA,NA,0,NA,500,0,50,180000,0,1,1,0,0,0
296081349001,2960813490,NA,NA,NA,NA,0,NA,70,0,70,10,0,1,0,0,0,0
296081302001,2960813020,NA,NA,NA,NA,0,NA,200,0,0,1000,0,1,0,0,0,0
296081340002,2960813400,NA,NA,NA,NA,0,NA,100,0,0,50000,0,1,0,0,0,0
296081335001,2960813350,NA,NA,NA,NA,0,NA,70,0,7.5,0,0,1,0,0,0,0
296081339002,2960813390,NA,NA,NA,NA,0,NA,100,0,100,0,0,1,0,0,0,0
296081305001,2960813050,NA,NA,NA,NA,0,NA,30,0,4,5000,0,1,0,0,0,0
296081350002,2960813500,NA,NA,NA,NA,0,NA,30,0,0,10000,0,1,0,0,0,0
296081228001,2960812280,NA,NA,NA,NA,0,NA,400,0,0,0,0,1,0,0,0,0
296081202001,2960812020,NA,NA,NA,NA,0,NA,5,0,0,500,0,1,0,0,0,0
296081209002,2960812090,NA,NA,NA,NA,1100,NA,20,0,10,300,0,1,0,0,0,0
296081205002,2960812050,NA,NA,NA,NA,0,NA,80,0,70,500,0,1,0,0,0,0
296081229002,2960812290,NA,NA,NA,NA,0,NA,100,0,50,800,0,1,0,0,0,0
296081214001,2960812140,NA,NA,NA,NA,0,NA,200,0,50,200,0,1,0,0,0,0
296081232001,2960812320,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
296081203002,2960812030,NA,NA,NA,NA,0,NA,200,0,0,3000,0,1,0,0,0,0
296081221001,2960812210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296081230001,2960812300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296081223001,2960812230,NA,NA,NA,NA,0,NA,100,0,0,1800,0,1,0,0,0,0
296081204001,2960812040,NA,NA,NA,NA,0,NA,NA,0,0,100,0,1,0,0,0,0
296081227002,2960812270,NA,NA,NA,NA,0,NA,450,0,300,600,0,1,0,0,0,0
296081226002,2960812260,NA,NA,NA,NA,0,NA,30,0,21,4000,0,1,0,0,0,0
296081212001,2960812120,NA,NA,NA,NA,1200,NA,NA,0,0,4000,0,1,0,0,0,0
296081225002,2960812250,1,NA,0,NA,0,NA,500,0,20,200,0,1,0,0,0,0
296081224001,2960812240,NA,NA,NA,NA,0,NA,90,0,0,800,0,1,0,0,0,0
296081218001,2960812180,NA,NA,NA,NA,0,NA,140,0,50,3000,0,1,0,0,0,0
296081201001,2960812010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296081216001,2960812160,NA,NA,NA,NA,0,NA,50,0,0,200,0,1,0,0,0,0
296081217001,2960812170,NA,NA,NA,NA,0,NA,300,0,0,500,0,1,0,0,0,0
296081219002,2960812190,NA,NA,NA,NA,0,NA,100,0,300,1000,0,1,0,0,0,0
296081220001,2960812200,NA,NA,NA,NA,0,NA,10,0,0,2000,0,1,0,0,0,0
296081231002,2960812310,NA,NA,NA,NA,0,NA,200,0,0,30000,0,1,0,0,0,0
296081213001,2960812130,NA,NA,NA,NA,0,NA,10,0,0,100000,0,1,0,0,0,0
296081206001,2960812060,NA,NA,NA,NA,1100,NA,70,0,0,600,0,1,0,0,0,0
296081211002,2960812110,NA,NA,NA,NA,0,NA,50,0,0,300,0,1,0,0,0,0
296081233001,2960812330,3,NA,-100000,NA,0,NA,350,0,0,3000,0,1,0,0,0,0
296081208001,2960812080,NA,NA,NA,NA,0,NA,70,0,70,600,0,1,0,0,0,0
296081210001,2960812100,NA,NA,NA,NA,1200,NA,70,0,14,4000,0,1,0,0,0,0
296081207002,2960812070,NA,NA,NA,NA,0,NA,200,0,0,12000,0,1,0,0,0,0
296081222001,2960812220,NA,NA,NA,NA,0,NA,200,0,0,300,0,1,0,0,0,0
298631113001,2986311130,NA,NA,NA,NA,0,NA,NA,0,NA,10000,0,1,0,0,0,0
298631120001,2986311200,NA,NA,NA,NA,NA,NA,70,0,5,100,0,1,0,0,0,0
298631111001,2986311110,NA,NA,NA,NA,0,NA,11.9,0,0,300,0,1,0,0,0,0
298631107001,2986311070,NA,NA,NA,NA,0,NA,100,0,0,1000,0,1,0,0,0,0
298631128002,2986311280,NA,NA,NA,NA,0,NA,300,0,0,500,0,1,0,0,0,0
298631129002,2986311290,NA,NA,NA,NA,0,NA,300,0,100,3000,0,1,0,0,0,0
298631123002,2986311230,NA,NA,NA,NA,0,NA,100,0,80,2500,0,1,0,0,0,0
298631106001,2986311060,NA,NA,NA,NA,0,NA,50,0,50,400,0,1,0,0,0,0
298631102001,2986311020,NA,NA,NA,NA,0,NA,340,0,10,0,0,1,0,0,0,0
298631124001,2986311240,NA,NA,NA,NA,0,NA,100,200,500,600,0,1,0,0,0,0
298631114001,2986311140,NA,NA,NA,NA,0,NA,21.9,0,0,5000,0,1,0,0,0,0
298631115001,2986311150,NA,NA,NA,NA,0,NA,400,0,0,16000,0,1,1,0,0,0
298631127001,2986311270,NA,NA,NA,NA,0,NA,450,0,0,5000,0,1,0,0,0,0
298631116001,2986311160,NA,NA,NA,NA,0,NA,7,0,0,2200,0,1,0,0,0,0
298631119002,2986311190,NA,NA,NA,NA,0,NA,30,0,0,0,0,1,0,0,0,0
298631117001,2986311170,NA,NA,NA,NA,0,NA,150,0,0,6700,0,1,0,0,0,0
298631126002,2986311260,NA,NA,NA,NA,0,NA,500,0,0,1000,0,1,0,0,0,0
298631103003,2986311030,NA,NA,NA,NA,0,NA,40,0,36,700,200,1,0,0,0,0
298631112002,2986311120,NA,NA,NA,NA,0,NA,100,0,0,2000,0,1,0,0,0,0
298631105001,2986311050,NA,NA,NA,NA,0,NA,30,0,18,0,0,1,0,0,0,0
298631122001,2986311220,NA,NA,NA,NA,0,NA,NA,0,0,500,0,1,0,0,0,0
298631109001,2986311090,NA,NA,NA,NA,0,NA,255,0,300,2000,0,1,0,0,0,0
298631101001,2986311010,NA,NA,NA,NA,0,NA,245,0,NA,0,0,1,0,0,0,0
298631125002,2986311250,NA,NA,NA,NA,0,NA,35,0,10,0,0,1,0,0,0,0
298631130001,2986311300,NA,NA,NA,NA,0,NA,200,0,10,0,0,1,0,0,0,0
298631104001,2986311040,NA,NA,NA,NA,0,NA,100,0,50,1500,0,1,0,0,0,0
298631108001,2986311080,NA,NA,NA,NA,800,NA,200,0,20,5000,0,1,1,0,0,0
298631230001,2986312300,NA,NA,NA,NA,0,NA,100,0,0,1000,0,1,0,0,0,0
298631205001,2986312050,NA,NA,NA,NA,0,NA,250,0,35,250,0,1,1,0,0,0
298631219002,2986312190,NA,NA,NA,NA,0,NA,105,0,20,50,0,1,0,0,0,0
298631207001,2986312070,NA,NA,NA,NA,0,NA,70,0,0,200,0,1,0,0,0,0
298631214001,2986312140,NA,NA,NA,NA,0,NA,360,0,200,2000,0,1,0,0,0,0
298631201001,2986312010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
298631223001,2986312230,1,NA,20000,NA,0,NA,200,600,150,4000,0,1,0,0,0,0
298631202002,2986312020,NA,NA,NA,NA,0,NA,35,0,20,500,0,1,0,0,0,0
298631208002,2986312080,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
298631221002,2986312210,NA,NA,NA,NA,0,NA,200,0,0,10000,0,1,0,0,0,0
298631229001,2986312290,NA,NA,NA,NA,0,NA,7,0,5,2500,0,1,0,0,0,0
298631225001,2986312250,1,NA,360,NA,0,NA,14,0,0,0,0,1,0,0,0,0
298631227002,2986312270,NA,NA,NA,NA,0,NA,200,0,0,1000,0,1,0,0,0,0
298631217001,2986312170,NA,NA,NA,NA,0,NA,55,0,50,0,0,1,0,0,0,0
298631204001,2986312040,NA,NA,NA,NA,0,NA,250,230,50,600,0,1,0,0,0,0
298631203002,2986312030,NA,NA,NA,NA,0,NA,70,0,0,650,0,1,0,0,0,0
298631228002,2986312280,NA,NA,NA,NA,0,NA,330,0,70,150,0,1,0,0,0,0
298631220002,2986312200,NA,NA,NA,NA,0,NA,30,0,5,500,0,1,0,0,0,0
298631206001,2986312060,NA,NA,NA,NA,0,NA,21,0,0,0,0,1,0,0,0,0
298631211001,2986312110,NA,NA,NA,NA,0,NA,20,0,0,700,0,1,0,0,0,0
298631218001,2986312180,NA,NA,NA,NA,0,NA,100,0,70,4000,0,1,0,0,0,0
298631222001,2986312220,1,NA,80000,NA,0,NA,400,0,0,300,0,1,0,0,0,0
298631212001,2986312120,NA,NA,NA,NA,0,NA,50,0,0,1200,0,1,0,0,0,0
298631216002,2986312160,NA,NA,NA,NA,0,NA,150,0,0,4500,0,1,0,0,0,0
298631209001,2986312090,NA,NA,NA,NA,0,NA,300,0,100,2000,0,1,0,0,0,0
298631224002,2986312240,NA,NA,NA,NA,0,NA,70,0,50,1000,0,1,0,0,0,0
298631215001,2986312150,NA,NA,NA,NA,0,NA,100,0,50,200,0,1,0,0,0,0
298631303001,2986313030,NA,NA,NA,NA,0,NA,250,200,45,1000,0,1,0,0,0,0
298631309001,2986313090,NA,NA,NA,NA,0,NA,200,0,0,500,0,1,0,0,0,0
298631333001,2986313330,NA,NA,NA,NA,0,NA,500,0,160,0,0,1,0,0,0,0
298631305002,2986313050,1,NA,30000,NA,0,NA,350,0,0,0,0,1,0,0,0,0
298631326002,2986313260,NA,NA,NA,NA,0,NA,300,600,0,600,1000,1,0,0,0,0
298631316001,2986313160,NA,NA,NA,NA,0,NA,98,30,0,0,0,1,0,0,0,0
298631331001,2986313310,NA,NA,NA,NA,0,NA,150,70,150,5000,0,1,0,0,0,0
298631321002,2986313210,NA,NA,NA,NA,0,NA,300,0,0,5000,3000,1,0,0,0,0
298631310002,2986313100,NA,NA,NA,NA,0,NA,400,0,100,1800,0,1,0,0,0,0
298631323001,2986313230,NA,NA,NA,NA,0,NA,500,0,25,0,0,1,1,0,0,0
298631319002,2986313190,1,NA,NA,NA,0,NA,100,210,303,800,7500,1,0,0,0,0
298631327001,2986313270,NA,NA,NA,NA,0,NA,200,0,40,200,0,1,0,0,0,0
298631302001,2986313020,NA,NA,NA,NA,0,NA,NA,0,0,2000,0,1,0,0,0,0
298631320002,2986313200,NA,NA,NA,NA,0,NA,750,300,0,2000,0,1,0,0,0,0
298631301001,2986313010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
298631318001,2986313180,2,NA,30000,NA,0,NA,300,0,0,10000,0,1,0,0,0,0
298631308002,2986313080,NA,NA,NA,NA,0,NA,70,0,50,2000,0,1,0,0,0,0
298631306001,2986313060,NA,NA,NA,NA,0,NA,150,0,100,20,0,1,0,0,0,0
298631307001,2986313070,NA,NA,NA,NA,3240,NA,100,0,24.5,5000,0,1,0,0,0,0
298631313002,2986313130,NA,NA,NA,NA,0,NA,100,0,0,44000,0,1,0,0,0,0
298631332002,2986313320,NA,NA,NA,NA,0,NA,500,0,300,0,0,1,0,0,0,0
298631334002,2986313340,NA,NA,NA,NA,0,NA,NA,0,100,0,0,1,0,0,0,0
298631330002,2986313300,NA,NA,NA,NA,0,NA,100,0,70,0,0,1,0,0,0,0
298631337001,2986313370,NA,NA,NA,NA,0,NA,70,0,0,0,0,1,0,0,0,0
298631314002,2986313140,NA,NA,NA,NA,0,NA,350,0,100,40000,0,1,0,0,0,0
298631324001,2986313240,NA,NA,NA,NA,0,NA,140,0,0,0,0,2,0,0,0,0
298631325002,2986313250,NA,NA,NA,NA,0,NA,30,0,100,6000,0,1,0,0,0,0
298631312002,2986313120,NA,NA,NA,NA,0,NA,250,0,0,0,0,1,0,0,0,0
298631336002,2986313360,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
296331303001,2963313030,NA,NA,NA,NA,0,NA,20,0,0,1000,0,1,0,0,0,0
296331331002,2963313310,NA,NA,NA,NA,0,NA,150,0,70,360,0,1,0,0,0,0
296331302002,2963313020,NA,NA,NA,NA,0,NA,42,0,28,1300,0,1,0,0,0,0
296331335001,2963313350,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0
296331328001,2963313280,NA,NA,NA,NA,0,NA,30,0,0,2800,0,1,0,0,0,0
296331334001,2963313340,NA,NA,NA,NA,0,NA,42,3,50,0,0,1,0,0,0,0
296331313002,2963313130,NA,NA,NA,NA,0,NA,20,0,0,1000,0,1,0,0,0,0
296331312001,2963313120,NA,NA,NA,NA,0,NA,50,20,0,25000,0,1,0,0,0,0
296331341001,2963313410,NA,NA,NA,NA,0,NA,210,0,0,200,0,1,0,0,0,0
296331347002,2963313470,NA,NA,NA,NA,0,NA,250,0,60,800,0,1,0,0,0,0
296331314002,2963313140,NA,NA,NA,NA,0,NA,70,0,8,10400,0,1,0,0,0,0
296331346002,2963313460,NA,NA,NA,NA,0,NA,350,0,0,5000,0,1,0,0,0,0
296331310001,2963313100,NA,NA,NA,NA,0,NA,60,0,0,2000,0,1,0,0,0,0
296331345001,2963313450,6,NA,10000,NA,0,NA,300,0,200,1000,0,1,0,0,0,0
296331333001,2963313330,NA,NA,NA,NA,0,NA,80,40,0,1200,0,1,0,0,0,0
296331319002,2963313190,NA,NA,NA,NA,0,NA,100,21,NA,0,0,1,0,0,0,0
296331320001,2963313200,NA,NA,NA,NA,0,NA,40,0,0,2000,0,1,0,0,0,0
296331306002,2963313060,NA,NA,NA,NA,0,NA,30,0,NA,NA,0,1,0,0,0,0
296331324002,2963313240,NA,NA,NA,NA,0,NA,280,0,0,35000,0,1,0,0,0,0
296331321001,2963313210,NA,NA,NA,NA,0,NA,60,0,0,3000,0,1,0,0,0,0
296331340002,2963313400,5,NA,50000,NA,0,NA,220,0,50,2000,0,1,0,0,0,0
296331317001,2963313170,NA,NA,NA,NA,1000,NA,350,0,100,1200,0,1,1,0,0,0
296331307002,2963313070,NA,NA,NA,NA,0,NA,50,0,0,NA,0,1,0,0,0,0
296331327001,2963313270,NA,NA,NA,NA,0,NA,130,10,35,5000,0,1,0,0,0,0
296331301002,2963313010,NA,NA,NA,NA,0,NA,150,0,50,2000,0,1,0,0,0,0
296331305002,2963313050,NA,NA,NA,NA,0,NA,40,0,10,3000,0,1,0,0,0,0
296331337001,2963313370,NA,NA,NA,NA,0,NA,50,0,0,7000,0,1,2,0,0,0
296331316001,2963313160,NA,NA,NA,NA,0,NA,45,0,0,1000,0,1,0,0,0,0
296331325001,2963313250,NA,NA,NA,NA,0,NA,40,0,0,70000,0,1,1,0,0,0
296331304001,2963313040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296331344001,2963313440,NA,NA,NA,NA,0,NA,25,0,6,1000,0,1,0,0,0,0
296331311002,2963313110,NA,NA,NA,NA,0,NA,50,0,100,5000,0,1,0,0,0,0
296331339001,2963313390,NA,NA,NA,NA,0,NA,1800,0,0,5000,0,1,0,0,0,0
296331329001,2963313290,NA,NA,NA,NA,0,NA,10,0,0,0,0,1,0,0,0,0
296331322002,2963313220,NA,NA,NA,NA,0,NA,50,0,150,100,0,1,0,0,0,0
296331343001,2963313430,NA,NA,NA,NA,0,NA,350,0,0,5000,0,1,0,0,0,0
296331323001,2963313230,NA,NA,NA,NA,0,NA,60,0,140,3000,0,5,0,0,0,0
296331336001,2963313360,NA,NA,NA,NA,0,NA,400,0,200,1500,0,1,0,0,0,0
296331308002,2963313080,NA,NA,NA,NA,3000,NA,20,0,20,2000,0,1,0,0,0,0
296331315001,2963313150,NA,NA,NA,NA,0,NA,60,0,14,60000,0,1,1,0,0,0
296331332001,2963313320,NA,NA,NA,NA,0,NA,NA,49,0,15000,0,1,0,0,0,0
296331326002,2963313260,NA,NA,NA,NA,0,NA,100,0,100,700,0,1,0,0,0,0
296331330002,2963313300,NA,NA,NA,NA,0,NA,80,0,80,1500,0,1,0,0,0,0
296331342001,2963313420,NA,NA,NA,NA,0,NA,300,0,70,NA,NA,5,0,0,0,0
296331318002,2963313180,NA,NA,NA,NA,0,NA,200,0,0,3000,0,1,0,0,0,0
296331122002,2963311220,NA,NA,NA,NA,0,NA,70,0,70,2000,0,1,0,0,0,0
296331113002,2963311130,NA,NA,NA,NA,0,NA,50,70,0,30,0,1,0,0,0,0
296331129001,2963311290,NA,NA,NA,NA,0,NA,30,28,0,0,0,1,0,0,0,0
296331108001,2963311080,6,NA,20000,NA,0,NA,200,0,0,6000,0,1,0,0,0,0
296331109001,2963311090,NA,NA,NA,NA,0,NA,120,0,0,5000,0,1,0,0,0,0
296331109105,2963311091,NA,NA,NA,NA,0,NA,120,0,10,5000,0,1,1,0,0,0
296331105002,2963311050,NA,NA,NA,NA,0,NA,20,28,0,1000,0,1,0,0,0,0
296331115002,2963311150,NA,NA,NA,NA,0,NA,80,0,30,60,0,1,0,0,0,0
296331130001,2963311300,NA,NA,NA,NA,0,NA,10,0,30,200,0,5,0,0,0,0
296331101001,2963311010,1,NA,20000,NA,0,NA,50,0,0,0,0,1,0,0,0,0
296331112002,2963311120,NA,NA,NA,NA,0,NA,5,0,0,2000,0,1,0,0,0,0
296331119002,2963311190,NA,NA,NA,NA,0,NA,70,0,30,2000,0,1,0,0,0,0
296331116001,2963311160,NA,NA,NA,NA,0,NA,20,0,35,800,0,1,0,0,0,0
296331118002,2963311180,NA,NA,NA,NA,0,NA,160,300,200,4000,0,1,0,0,0,0
296331114001,2963311140,NA,NA,NA,NA,0,NA,0,0,10,5000,0,1,0,0,0,0
296331103001,2963311030,NA,NA,NA,NA,0,NA,7,0,30,1200,0,2,0,0,0,0
296331134002,2963311340,NA,NA,NA,NA,0,NA,10,0,0,3000,0,1,0,0,0,0
296331123002,2963311230,NA,NA,NA,NA,0,NA,32,0,0,600,0,1,0,0,0,0
296331133002,2963311330,NA,NA,NA,NA,0,NA,80,84,0,1000,0,1,0,0,0,0
296331111001,2963311110,NA,NA,NA,NA,0,NA,137.5,0,0,0,0,1,0,0,0,0
296331128002,2963311280,2,NA,20000,NA,0,NA,80,0,10,300,0,1,0,0,0,0
296331107002,2963311070,NA,NA,NA,NA,0,NA,25,0,5,500,0,1,0,0,0,0
296331131001,2963311310,NA,NA,NA,NA,1500,NA,50,0,120,600,0,1,0,0,0,0
296331135001,2963311350,NA,NA,NA,NA,0,NA,130,0,70,1500,0,1,0,0,0,0
296331117002,2963311170,NA,NA,NA,NA,0,NA,0,0,17.5,6300,0,1,0,0,0,0
296331104001,2963311040,NA,NA,NA,NA,0,NA,40,0,14,NA,0,1,0,0,0,0
296331121001,2963311210,NA,NA,NA,NA,0,NA,0,0,4,0,0,1,0,0,0,0
296331125001,2963311250,NA,NA,NA,NA,0,NA,10,0,0,NA,0,1,0,0,0,0
296331132001,2963311320,NA,NA,NA,NA,0,NA,50,0,0,1000,0,1,0,0,0,0
296331120001,2963311200,NA,NA,NA,NA,0,NA,50,0,60,500,0,1,0,0,0,0
296331102002,2963311020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296331110002,2963311100,NA,NA,NA,NA,0,NA,200,0,57,1000,0,1,0,0,0,0
296331124002,2963311240,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0
296331127001,2963311270,NA,NA,NA,NA,0,NA,35,0,0,8000,0,1,0,0,0,0
296331126001,2963311260,NA,NA,NA,NA,0,NA,200,200,0,300,0,1,0,0,0,0
296331215001,2963312150,NA,NA,NA,NA,0,NA,60,0,21,250,0,1,0,0,0,0
296331211001,2963312110,NA,NA,NA,NA,0,NA,200,0,20,21000,0,1,0,0,0,0
296331204002,2963312040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
296331206002,2963312060,NA,NA,NA,NA,0,NA,20,0,0,4000,0,1,0,0,0,0
296331220001,2963312200,NA,NA,NA,NA,0,NA,70,0,45.5,2000,500,1,0,0,0,0
296331236001,2963312360,NA,NA,NA,NA,0,NA,70,0,0,3000,0,1,0,0,0,0
296331232002,2963312320,NA,NA,NA,NA,0,NA,50,0,0,1000,0,1,0,0,0,0
296331225001,2963312250,NA,NA,NA,NA,0,NA,40,0,50,200,0,1,0,0,0,0
296331207001,2963312070,NA,NA,NA,NA,0,NA,NA,1500,70,18000,0,1,0,0,0,0
296331226001,2963312260,NA,NA,NA,NA,0,NA,15,0,10,1000,0,1,0,0,0,0
296331208001,2963312080,NA,NA,NA,NA,0,NA,30,0,0,1000,0,1,0,0,0,0
296331228002,2963312280,2,NA,0,NA,0,NA,40,0,35,100,0,1,0,0,0,0
296331205002,2963312050,NA,NA,NA,NA,0,NA,60,0,0,5000,0,1,0,0,0,0
296331201001,2963312010,NA,NA,NA,NA,0,NA,100,0,0,0,0,1,0,0,0,0
296331238002,2963312380,NA,NA,NA,NA,0,NA,200,200,100,20000,0,1,0,0,0,0
296331202001,2963312020,NA,NA,NA,NA,0,NA,500,0,0,3000,0,1,0,0,0,0
296331216001,2963312160,NA,NA,NA,NA,0,NA,21,0,21,600,300,1,0,0,0,0
296331221001,2963312210,NA,NA,NA,NA,2000,NA,12,0,0,850,0,1,0,0,0,0
296331212001,2963312120,NA,NA,NA,NA,0,NA,30,0,0,6000,0,1,0,0,0,0
296331230002,2963312300,NA,NA,NA,NA,0,NA,85,0,28,2000,0,1,0,0,0,0
296331203001,2963312030,NA,NA,NA,NA,0,NA,15,0,0,NA,NA,1,0,0,0,0
296331217001,2963312170,NA,NA,NA,NA,0,NA,180,0,20,1000,1000,1,0,0,0,0
296331234001,2963312340,NA,NA,NA,NA,0,NA,100,0,35,2000,0,1,0,0,0,0
296331209001,2963312090,NA,NA,NA,NA,0,NA,190,0,0,6000,0,1,0,0,0,0
296331237001,2963312370,NA,NA,NA,NA,0,NA,NA,0,100,0,0,1,0,0,0,0
296331233001,2963312330,NA,NA,NA,NA,0,NA,42,0,0,2400,0,1,0,0,0,0
296331218002,2963312180,NA,NA,NA,NA,0,NA,200,0,10,500,0,1,0,0,0,0
296331222001,2963312220,NA,NA,NA,NA,0,NA,70,0,70,100,0,1,0,0,0,0
296331224001,2963312240,NA,NA,NA,NA,0,NA,100,0,0,2500,0,1,0,0,0,0
296331227001,2963312270,NA,NA,NA,NA,0,NA,140,0,24.5,1000,0,1,0,0,0,0
296331235002,2963312350,NA,NA,NA,NA,0,NA,30,0,10,2000,0,1,0,0,0,0
296331229001,2963312290,NA,NA,NA,NA,0,NA,200,0,68,1200,0,1,0,0,0,0
296331231001,2963312310,NA,NA,NA,NA,0,NA,NA,0,20,NA,0,1,0,0,0,0
296331210001,2963312100,NA,NA,NA,NA,0,NA,100,10,70,3000,450,1,0,0,0,0
296331219001,2963312190,NA,NA,NA,NA,0,NA,50,0,30,2000,0,1,0,0,0,0
296331223001,2963312230,NA,NA,NA,NA,0,NA,210,0,0,300,600,1,0,0,0,0
296331213001,2963312130,NA,NA,NA,NA,0,NA,0,0,0,2000,0,1,0,0,0,0
296331214002,2963312140,NA,NA,NA,NA,0,NA,320,0,150,1500,0,1,0,0,0,0
291676109001,2916761090,NA,NA,NA,NA,0,NA,300,0,0,8000,0,1,0,0,0,0
291676105001,2916761050,NA,NA,NA,NA,0,NA,32,0,0,6100,0,1,0,0,0,0
291676112002,2916761120,NA,NA,NA,NA,0,NA,250,0,10,2000,0,1,0,0,0,0
291676104002,2916761040,NA,NA,NA,NA,0,NA,10,0,0,0,0,1,0,0,0,0
291676111002,2916761110,NA,NA,NA,NA,0,NA,700,0,210,0,0,1,0,0,0,0
291676121001,2916761210,NA,NA,NA,NA,0,NA,50,0,0,0,0,1,0,0,0,0
291676106001,2916761060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
291676120001,2916761200,NA,NA,NA,NA,0,100,28,0,0,0,0,1,0,0,0,0
291676124001,2916761240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
291676115002,2916761150,NA,NA,NA,NA,0,NA,100,0,0,0,0,1,0,0,0,0
291676125002,2916761250,NA,NA,NA,NA,1920,NA,10,0,100,80000,0,1,0,0,0,0
291676116002,2916761160,5,5,240000,720000,0,NA,300,650,1500,2500,0,1,0,0,0,0
291676117001,2916761170,NA,NA,NA,NA,0,NA,200,0,0,400,0,1,0,0,0,0
291676130002,2916761300,1,NA,-70000,NA,0,NA,200,0,120,3650,0,1,0,0,0,0
291676102002,2916761020,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0
291676128001,2916761280,NA,NA,NA,NA,0,NA,2,0,0,0,0,1,0,0,0,0
291676107002,2916761070,NA,NA,NA,NA,0,NA,150,0,0,140,0,1,0,0,0,0
291676108001,2916761080,NA,NA,NA,NA,0,NA,60,0,30,0,0,1,0,0,0,0
291676101002,2916761010,NA,NA,NA,NA,100,NA,100,0,0,50,0,1,0,0,0,0
291676123002,2916761230,NA,NA,NA,NA,1920,NA,NA,0,200,NA,0,1,0,0,0,0
291676122001,2916761220,NA,NA,NA,NA,0,NA,30,0,0,30,0,1,0,0,0,0
291676119001,2916761190,NA,NA,NA,NA,1200,NA,23,0,24.5,600,200,1,0,0,0,0
291676113001,2916761130,NA,NA,NA,NA,0,NA,350,0,21,300,0,1,0,0,0,0
291676118001,2916761180,NA,NA,NA,NA,1000,NA,130,0,35,NA,0,1,0,0,0,0
291676110001,2916761100,NA,NA,NA,NA,0,NA,10,0,5,300,0,1,0,0,0,0
